0.5	63	0 0 0 0 0 0 0.00247138 -0.00812549 0.075163 0.104868 -0.105828 -1.15421 0.15236 0.0285247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.314997 -0.238286 0.0907566 -0.994951 -0.0606688 -0.0592495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0224944 0.0221754 -0.00094907 -0.0450859 0.0658124 -0.028847 0.00342554 0.0220738 -0.00133623 -0.0235611 0.00884249 0.00659323 0.00386127 
0.55	63	0 0 0 0 0 0 0.00281763 -0.0094247 0.0799937 0.114407 -0.113062 -1.17436 0.166063 0.0317517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.345056 -0.261364 0.1006 -1.0014 -0.0662737 -0.0647195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0243304 0.0239637 -0.000958409 -0.0503716 0.0719404 -0.0309878 0.00378635 0.0238638 -0.00135258 -0.026666 0.00948432 0.00775716 0.00422693 
0.6	63	0 0 0 0 0 0 0.00316387 -0.0107239 0.0848244 0.123947 -0.120296 -1.1945 0.179766 0.0349788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.375116 -0.284442 0.110443 -1.00785 -0.0718786 -0.0701894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0261665 0.0257519 -0.000967749 -0.0556573 0.0780684 -0.0331286 0.00414717 0.0256538 -0.00136894 -0.0297709 0.0101261 0.0089211 0.00459259 
0.65	63	0 0 0 0 0 0 0.00319702 -0.0108483 0.0852869 0.12486 -0.120988 -1.19643 0.181078 0.0352877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.377993 -0.286651 0.111385 -1.00846 -0.0724152 -0.0707131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0263422 0.0259232 -0.000968643 -0.0561634 0.078655 -0.0333335 0.00418171 0.0258252 -0.0013705 -0.0300682 0.0101876 0.00903253 0.00462759 
0.7	63	0 0 0 0 0 0 0.00353937 -0.0140738 0.0790474 0.131785 -0.11757 -1.21709 0.191191 0.0412726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.404337 -0.308571 0.126028 -1.02361 -0.0793219 -0.0737709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0267011 0.0262065 -0.00133621 -0.0648535 0.0837048 -0.0329185 0.00489837 0.0261118 -0.00172746 -0.0362079 0.00996058 0.0121739 0.00533099 
0.75	63	0 0 0 0 0 0 0.00388172 -0.0172993 0.0728079 0.13871 -0.114153 -1.23776 0.201305 0.0472574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.430682 -0.330491 0.140672 -1.03876 -0.0862286 -0.0768286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0270599 0.0264899 -0.00170377 -0.0735437 0.0887545 -0.0325035 0.00561503 0.0263984 -0.00208441 -0.0423476 0.00973356 0.0153152 0.00603439 
0.8	63	0 0 0 0 0 0 0.00382371 -0.020664 0.0610317 0.145436 -0.118184 -1.25467 0.215123 0.0576115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.449224 -0.347892 0.1584 -1.05546 -0.104792 -0.0737756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0271331 0.0264373 -0.00281649 -0.0804868 0.0897175 -0.0298912 0.00667743 0.0263486 -0.00318655 -0.0482789 0.0086314 0.0189812 0.00708484 
0.85	63	0 0 0 0 0 0 0.0037657 -0.0240288 0.0492555 0.152161 -0.122216 -1.27158 0.228941 0.0679655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.467766 -0.365293 0.176128 -1.07216 -0.123356 -0.0707226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0272064 0.0263846 -0.00392921 -0.08743 0.0906805 -0.0272789 0.00773982 0.0262989 -0.00428868 -0.0542102 0.00752925 0.0226471 0.00813529 
0.9	63	0 0 0 0 0 0 0.00370768 -0.0273936 0.0374793 0.158887 -0.126248 -1.2885 0.242759 0.0783196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.486308 -0.382694 0.193856 -1.08887 -0.141919 -0.0676695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0272796 0.026332 -0.00504192 -0.0943732 0.0916435 -0.0246666 0.00880221 0.0262491 -0.00539081 -0.0601415 0.00642709 0.0263131 0.00918575 
0.95	63	0 0 0 0 0 0 0.00364967 -0.0307584 0.025703 0.165612 -0.13028 -1.30541 0.256577 0.0886737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.504851 -0.400096 0.211584 -1.10557 -0.160483 -0.0646165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0273529 0.0262794 -0.00615464 -0.101316 0.0926065 -0.0220543 0.0098646 0.0261994 -0.00649295 -0.0660727 0.00532494 0.029979 0.0102362 
1	63	0 0 0 0 0 0 0.00359166 -0.0341232 0.0139268 0.172337 -0.134312 -1.32232 0.270396 0.0990278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.523393 -0.417497 0.229312 -1.12227 -0.179046 -0.0615634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0274261 0.0262267 -0.00726736 -0.10826 0.0935695 -0.0194419 0.010927 0.0261496 -0.00759508 -0.072004 0.00422279 0.033645 0.0112867 
1.05	63	0 0 0 0 0 0 0.00229484 -0.037722 0.00215061 0.179063 -0.138344 -1.33924 0.284214 0.109382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.541935 -0.434898 0.24704 -1.13898 -0.19761 -0.0585104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0266144 0.0261057 -0.0111886 -0.116166 0.0955481 -0.0171131 0.0134929 0.0261019 -0.0112879 -0.0782584 0.00302728 0.0375041 0.0135924 
1.1	63	0 0 0 0 0 0 0.00229296 -0.0410773 -0.00962962 0.18579 -0.142377 -1.35616 0.298037 0.119739 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.560484 -0.452305 0.264774 -1.15568 -0.21618 -0.0554563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0267278 0.0260561 -0.0121744 -0.123068 0.0964654 -0.0144871 0.0144875 0.0260521 -0.012273 -0.084177 0.00192898 0.0411626 0.0145864 
1.15	63	0 0 0 0 0 0 0.00229107 -0.0444327 -0.0214099 0.192518 -0.14641 -1.37308 0.31186 0.130097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.579033 -0.469712 0.282508 -1.17239 -0.23475 -0.0524023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0268411 0.0260065 -0.0131602 -0.12997 0.0973827 -0.011861 0.0154821 0.0260022 -0.0132581 -0.0900957 0.000830682 0.044821 0.0155803 
1.2	63	0 0 0 0 0 0 0.00228918 -0.047788 -0.0331901 0.199246 -0.150443 -1.39 0.325682 0.140455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.597581 -0.487119 0.300242 -1.1891 -0.25332 -0.0493482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0269545 0.025957 -0.014146 -0.136872 0.0983 -0.00923496 0.0164767 0.0259524 -0.0142432 -0.0960143 -0.000267617 0.0484794 0.0165742 
1.25	63	0 0 0 0 0 0 0.0022873 -0.0511433 -0.0449703 0.205973 -0.154476 -1.40691 0.339505 0.150812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.61613 -0.504526 0.317976 -1.20581 -0.27189 -0.0462941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0270679 0.0259074 -0.0151318 -0.143774 0.0992173 -0.0066089 0.0174713 0.0259025 -0.0152283 -0.101933 -0.00136592 0.0521379 0.0175681 
1.3	63	0 0 0 0 0 0 0.00228541 -0.0544986 -0.0567506 0.212701 -0.15851 -1.42383 0.353328 0.16117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.634679 -0.521934 0.33571 -1.22252 -0.29046 -0.04324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0271813 0.0258578 -0.0161176 -0.150676 0.100135 -0.00398284 0.0184659 0.0258527 -0.0162133 -0.107852 -0.00246422 0.0557963 0.018562 
1.35	63	0 0 0 0 0 0 0.00228352 -0.0578539 -0.0685308 0.219429 -0.162543 -1.44075 0.367151 0.171527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.653227 -0.539341 0.353444 -1.23923 -0.30903 -0.0401859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0272947 0.0258083 -0.0171034 -0.157577 0.101052 -0.00135678 0.0194605 0.0258028 -0.0171984 -0.11377 -0.00356252 0.0594548 0.0195559 
1.4	63	0 0 0 0 0 0 0.00228164 -0.0612093 -0.080311 0.226157 -0.166576 -1.45767 0.380974 0.181885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.671776 -0.556748 0.371178 -1.25593 -0.327599 -0.0371319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.027408 0.0257587 -0.0180892 -0.164479 0.101969 0.00126928 0.0204552 0.025753 -0.0181835 -0.119689 -0.00466081 0.0631132 0.0205499 
1.45	63	0 0 0 0 0 0 0.00227975 -0.0645646 -0.0920913 0.232884 -0.170609 -1.47459 0.394797 0.192243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.690325 -0.574155 0.388912 -1.27264 -0.346169 -0.0340778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0275214 0.0257091 -0.019075 -0.171381 0.102886 0.00389534 0.0214498 0.0257031 -0.0191686 -0.125608 -0.00575911 0.0667717 0.0215438 
1.5	63	0 0 0 0 0 0 0.00227786 -0.0679199 -0.103871 0.239612 -0.174643 -1.49151 0.40862 0.2026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.708873 -0.591562 0.406646 -1.28935 -0.364739 -0.0310237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0276348 0.0256596 -0.0200608 -0.178283 0.103804 0.0065214 0.0224444 0.0256532 -0.0201537 -0.131526 -0.00685741 0.0704301 0.0225377 
1.55	63	0 0 0 0 0 0 0.00227598 -0.0712752 -0.115652 0.24634 -0.178676 -1.50843 0.422443 0.212958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.727422 -0.608969 0.42438 -1.30606 -0.383309 -0.0279696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0277482 0.02561 -0.0210466 -0.185185 0.104721 0.00914747 0.023439 0.0256034 -0.0211388 -0.137445 -0.00795571 0.0740886 0.0235316 
1.6	63	0 0 0 0 0 0 0.00227409 -0.0746305 -0.127432 0.253067 -0.182709 -1.52535 0.436266 0.223315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.745971 -0.626376 0.442114 -1.32277 -0.401879 -0.0249155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0278615 0.0255604 -0.0220324 -0.192087 0.105638 0.0117735 0.0244336 0.0255535 -0.0221239 -0.143364 -0.00905401 0.077747 0.0245255 
1.65	63	0 0 0 0 0 0 0.0022722 -0.0779858 -0.139212 0.259795 -0.186742 -1.54227 0.450089 0.233673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.764519 -0.643783 0.459848 -1.33948 -0.420449 -0.0218615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0279749 0.0255109 -0.0230183 -0.198989 0.106556 0.0143996 0.0254282 0.0255037 -0.023109 -0.149282 -0.0101523 0.0814054 0.0255195 
1.7	63	0 0 0 0 0 0 0.00227032 -0.0813412 -0.150992 0.266523 -0.190775 -1.55919 0.463911 0.244031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.783068 -0.661191 0.477582 -1.35619 -0.439019 -0.0188074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0280883 0.0254613 -0.0240041 -0.205891 0.107473 0.0170256 0.0264228 0.0254538 -0.0240941 -0.155201 -0.0112506 0.0850639 0.0265134 
1.75	63	0 0 0 0 0 0 0.00226843 -0.0846965 -0.162773 0.27325 -0.194809 -1.57611 0.477734 0.254388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.801617 -0.678598 0.495316 -1.37289 -0.457589 -0.0157533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0282017 0.0254117 -0.0249899 -0.212792 0.10839 0.0196517 0.0274174 0.025404 -0.0250792 -0.16112 -0.0123489 0.0887223 0.0275073 
1.8	63	0 0 0 0 0 0 0.00226654 -0.0880518 -0.174553 0.279978 -0.198842 -1.59303 0.491557 0.264746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.820165 -0.696005 0.51305 -1.3896 -0.476159 -0.0126992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0283151 0.0253622 -0.0259757 -0.219694 0.109308 0.0222778 0.0284121 0.0253541 -0.0260643 -0.167038 -0.0134472 0.0923808 0.0285012 
1.85	63	0 0 0 0 0 0 0.00226466 -0.0914071 -0.186333 0.286706 -0.202875 -1.60994 0.50538 0.275104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.838714 -0.713412 0.530784 -1.40631 -0.494729 -0.00964515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0284284 0.0253126 -0.0269615 -0.226596 0.110225 0.0249038 0.0294067 0.0253043 -0.0270494 -0.172957 -0.0145455 0.0960392 0.0294951 
1.9	63	0 0 0 0 0 0 0.00226277 -0.0947624 -0.198113 0.293433 -0.206908 -1.62686 0.519203 0.285461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.857262 -0.730819 0.548518 -1.42302 -0.513299 -0.00659107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0285418 0.025263 -0.0279473 -0.233498 0.111142 0.0275299 0.0304013 0.0252544 -0.0280345 -0.178876 -0.0156438 0.0996977 0.030489 
1.95	63	0 0 0 0 0 0 0.00226088 -0.0981178 -0.209894 0.300161 -0.210942 -1.64378 0.533026 0.295819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.875811 -0.748226 0.566253 -1.43973 -0.531869 -0.00353699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0286552 0.0252134 -0.0289331 -0.2404 0.112059 0.030156 0.0313959 0.0252045 -0.0290196 -0.184794 -0.0167421 0.103356 0.031483 
2	63	0 0 0 0 0 0 0.002259 -0.101473 -0.221674 0.306889 -0.214975 -1.6607 0.546849 0.306176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.89436 -0.765633 0.583987 -1.45644 -0.550439 -0.000482908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0287686 0.0251639 -0.0299189 -0.247302 0.112977 0.032782 0.0323905 0.0251547 -0.0300047 -0.190713 -0.0178404 0.107015 0.0324769 
2.05	63	0 0 0 0 0 0 0.00225711 -0.104828 -0.233454 0.313616 -0.219008 -1.67762 0.560672 0.316534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.912908 -0.78304 0.601721 -1.47314 -0.569008 0.00257117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.028882 0.0251143 -0.0309047 -0.254204 0.113894 0.0354081 0.0333851 0.0251048 -0.0309898 -0.196632 -0.0189387 0.110673 0.0334708 
2.1	63	0 0 0 0 0 0 0.00225522 -0.108184 -0.245234 0.320344 -0.223041 -1.69454 0.574495 0.326892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.931457 -0.800448 0.619455 -1.48985 -0.587578 0.00562525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0289953 0.0250647 -0.0318905 -0.261106 0.114811 0.0380341 0.0343797 0.025055 -0.0319749 -0.20255 -0.020037 0.114331 0.0344647 
2.15	63	0 0 0 0 0 0 0.00225334 -0.111539 -0.257015 0.327072 -0.227074 -1.71146 0.588317 0.337249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.950006 -0.817855 0.637189 -1.50656 -0.606148 0.00867933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0291087 0.0250152 -0.0328763 -0.268007 0.115729 0.0406602 0.0353743 0.0250051 -0.03296 -0.208469 -0.0211353 0.11799 0.0354586 
2.2	63	0 0 0 0 0 0 0.00225322 -0.111753 -0.257766 0.327501 -0.227332 -1.71254 0.5892 0.33791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.95119 -0.818966 0.638321 -1.50763 -0.607334 0.00887427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029116 0.025012 -0.0329392 -0.268448 0.115787 0.0408278 0.0354378 0.0250019 -0.0330228 -0.208847 -0.0212054 0.118223 0.0355221 
2.25	63	0 0 0 0 0 0 0.00190839 -0.113568 -0.273659 0.330639 -0.243384 -1.71426 0.603167 0.351157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.946408 -0.81957 0.652913 -1.51878 -0.638216 0.0216066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0290014 0.0247071 -0.0341175 -0.26775 0.10743 0.0466626 0.0362891 0.0246964 -0.0342036 -0.211218 -0.0233919 0.120958 0.0363758 
2.3	63	0 0 0 0 0 0 0.00156357 -0.115382 -0.289552 0.333776 -0.259437 -1.71598 0.617134 0.364404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.941625 -0.820174 0.667506 -1.52992 -0.669098 0.034339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0288869 0.0244021 -0.0352957 -0.267051 0.0990736 0.0524975 0.0371403 0.0243908 -0.0353843 -0.213588 -0.0255784 0.123693 0.0372295 
2.35	63	0 0 0 0 0 0 0.00121875 -0.117197 -0.305445 0.336914 -0.275489 -1.71771 0.631101 0.377651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.936843 -0.820778 0.682099 -1.54107 -0.69998 0.0470714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0287724 0.0240971 -0.036474 -0.266353 0.0907169 0.0583323 0.0379916 0.0240853 -0.036565 -0.215959 -0.0277648 0.126427 0.0380832 
2.4	63	0 0 0 0 0 0 -0.00285618 -0.118188 -0.321337 0.340051 -0.291542 -1.71943 0.645068 0.390898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.932061 -0.821382 0.696691 -1.55222 -0.730863 0.0598038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0261222 0.021251 -0.0438326 -0.265297 0.0840094 0.0629857 0.0412639 0.0212383 -0.0439398 -0.216991 -0.0291432 0.127833 0.0413722 
2.45	63	0 0 0 0 0 0 -0.00299541 -0.120047 -0.337226 0.343188 -0.30759 -1.72115 0.659031 0.404141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.92728 -0.821986 0.71128 -1.56336 -0.761737 0.0725327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0261474 0.0210861 -0.04467 -0.264619 0.075564 0.068884 0.0419815 0.0210728 -0.044779 -0.219435 -0.0313736 0.13064 0.0420915 
2.5	63	0 0 0 0 0 0 -0.00313463 -0.121907 -0.353114 0.346324 -0.323638 -1.72287 0.672994 0.417384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.922499 -0.82259 0.725869 -1.57451 -0.79261 0.0852617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0261726 0.0209212 -0.0455074 -0.26394 0.0671187 0.0747824 0.0426991 0.0209073 -0.0456181 -0.221879 -0.033604 0.133447 0.0428108 
2.55	63	0 0 0 0 0 0 -0.00327386 -0.123766 -0.369003 0.349461 -0.339687 -1.72459 0.686958 0.430628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.917718 -0.823194 0.740458 -1.58565 -0.823484 0.0979906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0261978 0.0207563 -0.0463449 -0.263262 0.0586733 0.0806807 0.0434168 0.0207419 -0.0464573 -0.224323 -0.0358344 0.136254 0.0435301 
2.6	63	0 0 0 0 0 0 -0.00341308 -0.125626 -0.384891 0.352598 -0.355735 -1.72631 0.700921 0.443871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.912937 -0.823798 0.755046 -1.5968 -0.854358 0.11072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.026223 0.0205915 -0.0471823 -0.262583 0.0502279 0.0865791 0.0441344 0.0205764 -0.0472965 -0.226768 -0.0380648 0.139061 0.0442494 
2.65	63	0 0 0 0 0 0 -0.00355231 -0.127485 -0.40078 0.355734 -0.371783 -1.72804 0.714884 0.457114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.908156 -0.824402 0.769635 -1.60794 -0.885232 0.123449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0262482 0.0204266 -0.0480197 -0.261905 0.0417825 0.0924774 0.044852 0.0204109 -0.0481356 -0.229212 -0.0402952 0.141868 0.0449687 
2.7	63	0 0 0 0 0 0 -0.00369153 -0.129344 -0.416668 0.358871 -0.387831 -1.72976 0.728847 0.470357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.903376 -0.825005 0.784224 -1.61908 -0.916106 0.136177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0262735 0.0202617 -0.0488572 -0.261226 0.0333372 0.0983758 0.0455696 0.0202455 -0.0489748 -0.231656 -0.0425256 0.144675 0.045688 
2.75	63	0 0 0 0 0 0 -0.00383076 -0.131204 -0.432557 0.362007 -0.40388 -1.73148 0.742811 0.483601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.898595 -0.825609 0.798813 -1.63023 -0.94698 0.148906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0262987 0.0200968 -0.0496946 -0.260548 0.0248918 0.104274 0.0462873 0.02008 -0.049814 -0.2341 -0.0447561 0.147482 0.0464073 
2.8	63	0 0 0 0 0 0 -0.00641593 -0.130806 -0.448445 0.365144 -0.419928 -1.7332 0.756774 0.496844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.893814 -0.826213 0.813401 -1.64137 -0.977854 0.161635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0243162 0.0180328 -0.0541045 -0.256386 0.0173036 0.108086 0.0480994 0.0180129 -0.054255 -0.233 -0.0454068 0.14741 0.0482514 
2.85	63	0 0 0 0 0 0 -0.00631435 -0.132885 -0.46431 0.368276 -0.435952 -1.73492 0.770717 0.510068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.88904 -0.826816 0.827969 -1.6525 -1.00868 0.174346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0245388 0.018055 -0.0545893 -0.256051 0.00878642 0.114181 0.0487083 0.0180348 -0.0547386 -0.235789 -0.0477893 0.150496 0.048859 
